2,Victoria,23670,Knox (C),9210,13985,7510,7829,11150,11388,11680,11599,10873,11183,10919,10798,9782,8515,7021,4951,3503,3251,165147
2,Victoria,23810,Latrobe (C) (Vic.),4613,6441,3567,3493,4563,5351,4930,4483,4077,4509,4756,5285,5228,4496,3904,2622,1794,1803,75915
2,Victoria,23940,Loddon (S),332,572,335,368,263,185,244,331,329,450,567,630,725,626,569,387,265,295,7473
2,Victoria,24130,Macedon Ranges (S),3071,5309,2974,2643,2726,1883,2292,3198,3469,4116,3673,3561,3198,2905,2607,1621,927,798,50971
2,Victoria,24210,Manningham (C),6016,10582,5930,6386,8663,8008,7394,8095,7982,8435,8616,8324,7725,6449,6220,5392,4351,4361,128929
2,Victoria,24250,Mansfield (S),380,809,618,452,369,414,420,494,512,550,569,710,783,745,733,457,262,197,9474
2,Victoria,24330,Maribyrnong (C),6064,6562,2816,2961,7078,11478,11557,9755,7121,6069,5208,4524,4115,3121,2381,1595,1177,1400,94982
2,Victoria,24410,Maroondah (C),7363,10575,5713,5440,7216,7793,8865,9176,8177,8216,7524,7287,6413,5675,4955,3751,2578,2684,119401
2,Victoria,24600,Melbourne (C),4882,4538,2115,8868,38434,38546,25834,15072,8554,6753,5941,5859,5060,4443,3611,2320,1467,1459,183756
2,Victoria,24650,Melton (C),14122,20143,10021,8635,10974,13038,15378,14962,13220,12158,9555,7936,6779,5928,4407,2482,1530,1232,172500
2,Victoria,24780,Mildura (RC),3617,5022,2775,2751,3438,4034,3598,3251,3031,3379,3396,3524,3568,3174,2738,1859,1381,1401,55937
2,Victoria,24850,Mitchell (S),3270,4827,2452,2435,3062,3218,3504,3346,2843,3156,3086,2995,2631,2253,1923,1270,697,679,47647
2,Victoria,24900,Moira (S),1644,2431,1463,1378,1625,1413,1443,1445,1380,1745,1894,2145,2199,2207,2150,1490,1013,953,30018
2,Victoria,24970,Monash (C),9062,15685,8648,10042,23162,19514,14832,13577,12410,12572,11444,10474,9516,8479,7786,6519,5418,5796,204936
2,Victoria,25060,Moonee Valley (C),7135,10088,5620,5535,8603,10951,11194,10287,8796,9021,8619,7660,6949,5761,5141,3817,3192,3384,131753
2,Victoria,25150,Moorabool (S),2226,3606,1963,1699,2149,1939,2220,2453,2394,2546,2400,2479,2071,1963,1660,1098,575,572,36013
2,Victoria,25250,Moreland (C),11510,13380,6339,6001,14066,21023,22180,18148,13344,11407,10000,9116,7900,6111,5215,4222,4130,4670,188762
2,Victoria,25340,Mornington Peninsula (S),8294,14140,8366,7649,8631,7724,7989,8646,9488,11556,11169,11187,11352,11257,11314,8522,5881,5697,168862
2,Victoria,25430,Mount Alexander (S),842,1457,878,782,766,738,925,1024,1182,1386,1508,1551,1662,1770,1378,974,586,592,20001
2,Victoria,25490,Moyne (S),951,1635,1045,850,801,782,792,930,908,1163,1155,1270,1241,1201,980,567,400,356,17027
2,Victoria,25620,Murrindindi (S),667,1111,666,560,694,674,685,790,788,973,1035,1140,1309,1164,1042,672,390,301,14661
2,Victoria,25710,Nillumbik (S),3368,6177,3895,3857,4478,3373,2887,3652,4221,5165,5019,4874,4388,3536,2838,1762,952,777,65219
2,Victoria,25810,Northern Grampians (S),587,788,514,520,492,549,581,525,560,673,785,909,914,861,816,571,389,369,11403
2,Victoria,25900,Port Phillip (C),5298,5955,2926,2757,6622,13966,15640,12002,8504,8079,7143,6807,5867,4766,4128,2635,1714,1667,116476
2,Victoria,25990,Pyrenees (S),319,597,317,337,308,215,306,373,413,507,564,574,680,712,577,381,209,166,7555
2,Victoria,26080,Queenscliffe (B),104,152,99,106,135,70,65,108,99,148,174,216,257,325,319,251,194,186,3008
2,Victoria,26170,South Gippsland (S),1531,2705,1543,1374,1308,1200,1383,1504,1553,1913,2023,2340,2337,2320,2086,1380,942,806,30248
2,Victoria,26260,Southern Grampians (S),887,1327,796,826,801,749,728,811,793,1032,1073,1156,1187,1194,1029,702,459,584,16134
2,Victoria,26350,Stonnington (C),4568,6233,3807,4063,9785,15807,14637,9835,6697,6834,6425,6050,5447,4982,4698,3439,2578,2729,118614
2,Victoria,26430,Strathbogie (S),503,813,451,400,480,476,492,524,530,574,681,869,979,1021,880,561,393,365,10992
2,Victoria,26490,Surf Coast (S),2158,3499,1890,1614,1588,1283,2012,2413,2544,2566,2218,2260,2345,2149,1791,1161,657,623,34771
2,Victoria,26610,Swan Hill (RC),1405,1880,946,971,1188,1326,1322,1165,1163,1134,1230,1387,1336,1239,998,740,522,582,20534
2,Victoria,26670,Towong (S),301,473,297,307,243,210,216,265,292,338,431,518,519,516,449,341,198,188,6102
2,Victoria,26700,Wangaratta (RC),1622,2546,1530,1509,1423,1308,1398,1532,1632,1967,1862,2013,2065,1903,1753,1261,860,1013,29197
2,Victoria,26730,Warrnambool (C),1999,3059,1709,1731,2274,2661,2307,2003,2004,2189,2211,2234,2263,1999,1740,1245,888,1017,35533
2,Victoria,26810,Wellington (S),2458,3745,2221,2008,2382,2459,2493,2771,2485,2782,2852,3236,3321,3102,2669,1701,1108,977,44770
2,Victoria,26890,West Wimmera (S),220,324,162,189,170,114,186,177,153,246,282,314,297,250,256,191,150,129,3810
